119.00 ,2019/07/10 18:00,2215.99,2724.29,0.005860641,0.016489696,
120.00 ,2019/07/10 19:00,2216.0601,2724.29,0.00842994,0.016489696,
121.00 ,2019/07/10 20:00,2216.0601,2724.3701,0.00842994,0.019425515,
122.00 ,2019/07/10 21:00,2216.21,2724.6001,0.013924062,0.027855455,
123.00 ,2019/07/10 22:00,2216.1399,2724.22,0.011354763,0.013924062,
124.00 ,2019/07/10 23:00,2216.21,2724.45,0.013924062,0.022354002,
125.00 ,2019/07/11 00:00,2215.99,2724.3701,0.005860641,0.019425515,
126.00 ,2019/07/11 01:00,2216.0601,2724.29,0.00842994,0.016489696,
127.00 ,2019/07/11 02:00,2216.1399,2724.45,0.011354763,0.022354002,
128.00 ,2019/07/11 03:00,2215.99,2724.45,0.005860641,0.022354002,
129.00 ,2019/07/11 04:00,2216.3701,2724.45,0.019792034,0.022354002,
130.00 ,2019/07/11 05:00,2216.0601,2724.52,0.00842994,0.024919636,
131.00 ,2019/07/11 06:00,2216.21,2724.29,0.013924062,0.016489696,
132.00 ,2019/07/11 07:00,2215.99,2724.22,0.005860641,0.013924062,
133.00 ,2019/07/11 08:00,2215.76,2723.99,-0.002569299,0.005494122,
134.00 ,2019/07/11 09:00,2215.8301,2724.22,0,0.013924062,
135.00 ,2019/07/11 10:00,2216.21,2724.6001,0.013924062,0.027855455,
136.00 ,2019/07/11 11:00,2216.0601,2724.75,0.00842994,0.033349577,
137.00 ,2019/07/11 12:00,2216.52,2724.75,0.025286156,0.033349577,
138.00 ,2019/07/11 13:00,2215.99,2724.9099,0.005860641,0.039210217,
139.00 ,2019/07/11 14:00,2216.1399,2724.8301,0.011354763,0.036285395,
140.00 ,2019/07/11 15:00,2216.1399,2724.6799,0.011354763,0.030780277,
141.00 ,2019/07/11 16:00,2216.1399,2724.98,0.011354763,0.041779517,
142.00 ,2019/07/11 17:00,2215.9099,2724.8301,0.002924823,0.036285395,
143.00 ,2019/07/11 18:00,2215.99,2724.98,0.005860641,0.041779517,
144.00 ,2019/07/11 19:00,2216.1399,2724.75,0.011354763,0.033349577,
